sample_id,I1_factor,I2_factor,I3_factor,pattern,n_damaged_members,severity,Fh_total,q_beam,maxUx,maxUy,maxUmag,maxMoment,M_colL_bottom,M_colL_top,M_beam_left,M_beam_right,M_colR_bottom,M_colR_top
12301,0.8,0.85,0.9,all_three,3,moderate,10000,-10000,0.00080082792782685,3.08644866416657e-05,0.000801208474038784,279285.500568251,11997.3408475859,15395.3106807552,-15395.3106807552,1505.12079325938,4112.46926491842,-1505.12079325938
12302,0.8,0.85,0.9,all_three,3,moderate,10000,-15000,0.000817800799943845,4.47264494597412e-05,0.0008187115730654,408449.48258036,14218.5562928502,19680.4600115243,-19680.4600115243,5911.43744268882,2012.42113831445,-5911.43744268882
12303,0.8,0.85,0.9,all_three,3,moderate,10000,-20000,0.000834773672060841,5.85884122778167e-05,0.000836424364457823,537613.464592469,16439.7717381145,23965.6093422935,-23965.6093422935,10317.7540921183,-87.6269882895176,-10317.7540921182
12304,0.8,0.85,0.9,all_three,3,moderate,15000,-10000,0.00118426901962328,3.24347671444231e-05,0.00118449469466783,289764.268840268,15774.7958261146,18807.8166903637,-18807.8166903637,-2148.63545954036,8268.7520239816,2148.63545954036
12305,0.8,0.85,0.9,all_three,3,moderate,15000,-15000,0.00120124189174027,4.62967299624986e-05,0.00120181271105818,418928.250852377,17996.0112713789,23092.9660211328,-23092.9660211328,2257.68118988907,6168.70389737763,-2257.68118988907
12306,0.8,0.85,0.9,all_three,3,moderate,15000,-20000,0.00121821476385727,6.01586927805741e-05,0.00121927985295155,548092.232864485,20217.2267166431,27378.1153519019,-27378.1153519019,6663.99783931851,4068.65577077366,-6663.99783931851
12307,0.8,0.85,0.9,all_three,3,moderate,20000,-10000,0.00156771011141971,3.40050476471805e-05,0.00156785822631981,300243.037112284,19552.2508046433,22220.3226999722,-22220.3226999721,-5802.3917123401,12425.0347830448,5802.3917123401
12308,0.8,0.85,0.9,all_three,3,moderate,20000,-15000,0.0015846829835367,4.7867010465256e-05,0.00158507981451048,429407.019124393,21773.4662499075,26505.4720307413,-26505.4720307413,-1396.07506291067,10324.9866564408,1396.07506291067
12309,0.8,0.85,0.9,all_three,3,moderate,20000,-20000,0.0016016558556537,6.17289732833315e-05,0.00160241694807757,558571.001136502,23994.6816951718,30790.6213615104,-30790.6213615104,3010.24158651876,8224.93852983684,-3010.24158651876
12310,0.8,0.85,0.9,all_three,3,moderate,25000,-10000,0.00195115120321614,3.55753281499379e-05,0.00195125350154688,310721.805384301,23329.705783172,25632.8287095806,-25632.8287095806,-9456.14796513985,16581.317542108,9456.14796513985
12311,0.8,0.85,0.9,all_three,3,moderate,25000,-15000,0.00196812407533313,4.94372909680134e-05,0.00196841594120601,439885.78739641,25550.9212284362,29917.9780403498,-29917.9780403498,-5049.83131571041,14481.269415504,5049.83131571042
12312,0.8,0.85,0.9,all_three,3,moderate,25000,-20000,0.00198509694745013,6.32992537860888e-05,0.00198567264786437,569049.769408519,27772.1366737005,34203.1273711189,-34203.1273711189,-643.514666280978,12381.2212889,643.514666280986
12313,0.8,0.85,0.875,all_three,3,moderate,10000,-10000,0.000803050179121414,3.08807992590097e-05,0.000803429171604585,279382.898746995,12021.2409219743,15419.302081451,-15419.302081451,1455.70541590734,4015.16241248218,-1455.70541590735
12314,0.8,0.85,0.875,all_three,3,moderate,10000,-15000,0.00081632770770726,4.47493614574768e-05,0.000817239040462646,408556.8712108,14212.7469644632,19684.7446521545,-19684.7446521545,5812.61809350907,1915.12647689146,-5812.61809350907
12315,0.8,0.85,0.875,all_three,3,moderate,10000,-20000,0.000829605236293105,5.86179236559438e-05,0.000831264327885025,537730.843674605,16404.2530069522,23950.187222858,-23950.187222858,10169.5307711108,-184.909458699249,-10169.5307711108
12316,0.8,0.85,0.875,all_three,3,moderate,15000,-10000,0.00119129774009628,3.24526366900475e-05,0.0011915217372833,289900.375656687,15840.3553404725,18863.510551473,-18863.510551473,-2173.35455374071,8122.77955431399,2173.35455374071
12317,0.8,0.85,0.875,all_three,3,moderate,15000,-15000,0.00120457526868212,4.63211988885146e-05,0.00120514375740688,419074.348120492,18031.8613829614,23128.9531221765,-23128.9531221765,2183.55812386101,6022.74361872327,-2183.55812386102
12318,0.8,0.85,0.875,all_three,3,moderate,15000,-20000,0.00121785279726797,6.01897610869816e-05,0.00121891690434652,548248.320584297,20223.3674254504,27394.39569288,-27394.39569288,6540.47080146275,3922.70768313256,-6540.47080146274
12319,0.8,0.85,0.875,all_three,3,moderate,20000,-10000,0.00157954530107114,3.40244741210853e-05,0.00157969204138137,300417.852566379,19659.4697589707,22307.719021495,-22307.719021495,-5802.41452338877,12230.3966961458,5802.41452338877
12320,0.8,0.85,0.875,all_three,3,moderate,20000,-15000,0.00159282282965698,4.78930363195523e-05,0.00159321705405413,429591.825030184,21850.9758014597,26573.1615921985,-26573.1615921985,-1445.50184578704,10130.3607605551,1445.50184578704
12321,0.8,0.85,0.875,all_three,3,moderate,20000,-20000,0.00160610035824283,6.17615985180194e-05,0.00160685834320917,558765.797493989,24042.4818439486,30838.604162902,-30838.604162902,2911.41083181468,8030.32482496436,-2911.41083181469
12322,0.8,0.85,0.875,all_three,3,moderate,25000,-10000,0.001967792862046,3.55963115521231e-05,0.00196789408234803,310935.329476071,23478.5841774689,25751.927491517,-25751.927491517,-9431.47449303683,16338.0138379776,9431.47449303683
12323,0.8,0.85,0.875,all_three,3,moderate,25000,-15000,0.00198107039063185,4.94648737505901e-05,0.00198135987775889,440109.301939876,25670.0902199579,30017.3700622205,-30017.3700622205,-5074.5618154351,14237.9779023869,5074.56181543509
12324,0.8,0.85,0.875,all_three,3,moderate,25000,-20000,0.00199434791921769,6.33334359490572e-05,0.00199492013101573,569283.274403682,27861.5962624468,34282.812632924,-34282.812632924,-717.649137833367,12137.9419667962,717.649137833367
12325,0.8,0.85,0.85,all_three,3,moderate,10000,-10000,0.000805305841915645,3.08971680230789e-05,0.000805683272197685,279480.797092329,12045.4440704636,15443.540988474,-15443.540988474,1406.28488461897,3917.29982568153,-1406.28488461897
12326,0.8,0.85,0.85,all_three,3,moderate,10000,-15000,0.000814723925005911,4.47724148976259e-05,0.00081563595948661,408664.144334378,14205.8595688348,19688.2772950614,-19688.2772950614,5712.41025574503,1818.2733918489,-5712.41025574502
12327,0.8,0.85,0.85,all_three,3,moderate,10000,-20000,0.000824142008096177,5.86476617721729e-05,0.000825810185832881,537847.491576427,16366.2750672061,23933.0136016489,-23933.0136016489,10018.5356268711,-280.753041983724,-10018.5356268711
12328,0.8,0.85,0.85,all_three,3,moderate,15000,-10000,0.0011985406797832,3.24705051600714e-05,0.00119876297934452,290037.848396445,15907.7506073242,18920.5751761235,-18920.5751761235,-2196.69804419759,7974.97617235493,2196.6980441976
12329,0.8,0.85,0.85,all_three,3,moderate,15000,-15000,0.00120795876287347,4.63457520346183e-05,0.00120852490829653,419221.195638494,18068.1661056954,23165.311482711,-23165.311482711,2109.42732692846,5875.94973852229,-2109.42732692845
12330,0.8,0.85,0.85,all_three,3,moderate,15000,-20000,0.00121737684596373,6.02209989091653e-05,0.00121844006360942,548404.542880542,20228.5816040666,27410.0477892984,-27410.0477892984,6415.55269805451,3776.92330468967,-6415.5526980545
12331,0.8,0.85,0.85,all_three,3,moderate,20000,-10000,0.00159177551765076,3.40438422970638e-05,0.00159192086876191,300594.89970056,19770.0571441847,22397.6093637731,-22397.6093637731,-5799.68097301416,12032.6525190283,5799.68097301416
12332,0.8,0.85,0.85,all_three,3,moderate,20000,-15000,0.00160119360074103,4.79190891716108e-05,0.00160158518841289,429778.246942609,21930.472642556,26642.3456703605,-26642.3456703605,-1493.5556018881,9933.62608519569,1493.55560188811
12333,0.8,0.85,0.85,all_three,3,moderate,20000,-20000,0.00161061168383129,6.17943360461578e-05,0.00161136654439537,558961.594184658,24090.8881409272,30887.081976948,-30887.081976948,2812.56976923794,7834.59965136306,-2812.56976923794
12334,0.8,0.85,0.85,all_three,3,moderate,25000,-10000,0.00198501035551832,3.56171794340563e-05,0.00198511048819891,311151.951004676,23632.3636810453,25874.6435514226,-25874.6435514226,-9402.66390183073,16090.3288657017,9402.66390183073
12335,0.8,0.85,0.85,all_three,3,moderate,25000,-15000,0.00199442843860858,4.94924263086033e-05,0.00199471551949618,440335.298246725,25792.7791794165,30119.3798580101,-30119.3798580101,-5096.53853070467,13991.3024318691,5096.53853070469
12336,0.8,0.85,0.85,all_three,3,moderate,25000,-20000,0.00200384652169885,6.33676731831503e-05,0.00200441520608624,569518.645488774,27953.1946777878,34364.1161645975,-34364.1161645975,-790.413159578624,11892.2759980365,790.413159578635
12337,0.8,0.85,0.825,all_three,3,moderate,10000,-10000,0.000807596615947511,3.09135926851363e-05,0.000807972475041061,279579.205217574,12069.9647875032,15468.0381344611,-15468.0381344611,1356.87105134791,3818.86812938375,-1356.8710513479
12338,0.8,0.85,0.825,all_three,3,moderate,10000,-15000,0.000812981021065626,4.47956136420347e-05,0.000813893909826037,408771.267668246,14197.8229947517,19691.0062790899,-19691.00627909,5610.74488993378,1721.91561609231,-5610.74488993378
12339,0.8,0.85,0.825,all_three,3,moderate,10000,-20000,0.000818365426183742,5.86776345989331e-05,0.00082004343801536,537963.330118918,16325.6812020002,23913.9744237188,-23913.9744237188,9864.61872851966,-375.036897199116,-9864.61872851965
12340,0.8,0.85,0.825,all_three,3,moderate,15000,-10000,0.00120601051880315,3.2488368070806e-05,0.00120623109999796,290176.74537569,15977.0889740063,18979.0890570629,-18979.0890570629,-2218.56726156402,7825.25470736705,2218.56726156402
12341,0.8,0.85,0.825,all_three,3,moderate,15000,-15000,0.00121139492392127,4.63703890277044e-05,0.00121195871256159,419368.807826362,18104.9471812548,23202.0572016917,-23202.0572016917,2035.30657702186,5728.30219407562,-2035.30657702185
12342,0.8,0.85,0.825,all_three,3,moderate,15000,-20000,0.00121677932903938,6.02524099846028e-05,0.00121784175616449,548560.870277033,20232.8053885033,27425.0253463205,-27425.0253463205,6289.18041560773,3631.34968078419,-6289.18041560773
12343,0.8,0.85,0.825,all_three,3,moderate,20000,-10000,0.00160442442165879,3.40631434564757e-05,0.00160456836831373,300774.285533805,19884.2131605094,22490.1399796646,-22490.1399796646,-5794.00557447593,11831.6412853504,5794.00557447595
12344,0.8,0.85,0.825,all_three,3,moderate,20000,-15000,0.00160980882677691,4.79451644133741e-05,0.00161019774601393,429966.347984477,22012.0713677579,26713.1081242934,-26713.1081242934,-1540.13173589006,9734.68877205892,1540.13173589006
12345,0.8,0.85,0.825,all_three,3,moderate,20000,-20000,0.00161519323189502,6.18271853702725e-05,0.00161594495008212,559158.410435149,24139.9295750064,30936.0762689223,-30936.0762689222,2713.74210269581,7637.73625876749,-2713.74210269581
12346,0.8,0.85,0.825,all_three,3,moderate,25000,-10000,0.00200283832451443,3.56379188421454e-05,0.00200293735957868,311371.82569192,23791.3373470125,26001.1909022663,-26001.1909022663,-9369.44388738786,15838.0278633337,9369.44388738786
12347,0.8,0.85,0.825,all_three,3,moderate,25000,-15000,0.00200822272963254,4.95199397990438e-05,0.00200850737548934,440563.888142592,25919.195554261,30224.1590468952,-30224.1590468952,-5115.57004880198,13741.0753500422,5115.57004880199
12348,0.8,0.85,0.825,all_three,3,moderate,25000,-20000,0.00201360713475066,6.34019607559422e-05,0.00201417225086296,569755.950593264,28047.0537615095,34447.127191524,-34447.127191524,-861.696210216112,11644.1228367508,861.69621021612
12349,0.8,0.85,0.8,all_three,3,moderate,10000,-10000,0.000809924339500787,3.09300729453464e-05,0.000810298617862312,279678.133362475,12094.818739816,15492.8051084165,-15492.8051084165,1307.47685435773,3719.85300612539,-1307.47685435772
12350,0.8,0.85,0.8,all_three,3,moderate,10000,-15000,0.000811089860227476,4.48189618342353e-05,0.000812003767340889,408878.203853169,14188.5601732387,19692.87559911,-19692.87559911,5507.54734505128,1626.11157270273,-5507.54734505127
12351,0.8,0.85,0.8,all_three,3,moderate,10000,-20000,0.000812255380954164,5.87078507231242e-05,0.000813944043278335,538078.274343862,16282.3016066613,23892.9460898036,-23892.9460898036,9707.61783574483,-467.629860719928,-9707.61783574482
12352,0.8,0.85,0.8,all_three,3,moderate,15000,-10000,0.00121372098852449,3.25062205291307e-05,0.0012139398295756,290317.129553019,16048.4866763014,19039.1371719312,-19039.1371719312,-2238.85520915696,7673.52094261074,2238.85520915696
12353,0.8,0.85,0.8,all_three,3,moderate,15000,-15000,0.00121488650925118,4.63951094180196e-05,0.00121544792679347,419517.200043713,18142.228109724,23239.2076626247,-23239.2076626247,1961.21528153659,5579.77950918808,-1961.21528153659
12354,0.8,0.85,0.8,all_three,3,moderate,15000,-20000,0.00121605202997787,6.02839983069085e-05,0.00121711377241789,548717.270534406,20235.9695431467,27439.2781533183,-27439.2781533183,6161.28577223015,3486.03807576543,-6161.28577223013
12355,0.8,0.85,0.8,all_three,3,moderate,20000,-10000,0.0016175176375482,3.4082368112915e-05,0.00161766016380402,300956.125743563,20002.1546127867,22585.4692354458,-22585.4692354458,-5785.18727267165,11627.1888790961,5785.18727267165
12356,0.8,0.85,0.8,all_three,3,moderate,20000,-15000,0.00161868315827489,4.79712570018039e-05,0.00161906937569866,430156.196234257,22095.8960462094,26785.5397261394,-26785.5397261394,-1585.1167819781,9533.44744567344,1585.1167819781
12357,0.8,0.85,0.8,all_three,3,moderate,20000,-20000,0.00161984867900157,6.18601458906928e-05,0.00162059723572462,559356.26672495,24189.637479632,30985.6102168329,-30985.6102168329,2614.95370871545,7439.70601225078,-2614.95370871545
12358,0.8,0.85,0.8,all_three,3,moderate,25000,-10000,0.0020213142865719,3.56585156966993e-05,0.00202141221360089,311595.121934107,23955.8225492721,26131.8012989605,-26131.8012989605,-9331.51933618634,15580.8568155815,9331.51933618634
12359,0.8,0.85,0.8,all_three,3,moderate,25000,-15000,0.00202247980729859,4.95474045855882e-05,0.00202276198795407,440795.192424801,26049.5639826947,30331.8717896541,-30331.8717896541,-5131.44884549279,13487.1153821588,5131.44884549279
12360,0.8,0.85,0.8,all_three,3,moderate,25000,-20000,0.00202364532802528,6.34362934744771e-05,0.00202420683278049,569995.262915495,28143.3054161174,34531.9422803476,-34531.9422803476,-931.378354799235,11393.3739487361,931.378354799243
12361,0.8,0.825,0.9,all_three,3,moderate,10000,-10000,0.000804535709109316,3.08582518616847e-05,0.00080491469364261,279398.41251072,12087.3850673588,15536.2791331391,-15536.2791331391,1674.14575555793,4050.48155506013,-1674.14575555792
12362,0.8,0.825,0.9,all_three,3,moderate,10000,-15000,0.000821777037538708,4.47197919270326e-05,0.000822683721126066,408635.328754263,14347.2415307905,19896.2650826167,-19896.2650826167,6157.20141096982,1913.69479756275,-6157.20141096981
12363,0.8,0.825,0.9,all_three,3,moderate,10000,-20000,0.000839018365968101,5.85813319923806e-05,0.000840661166062787,537872.244997807,16607.0979942222,24256.2510320943,-24256.2510320943,10640.2570663817,-223.091959934638,-10640.2570663817
12364,0.8,0.825,0.9,all_three,3,moderate,15000,-10000,0.00118956223523458,3.24258377271791e-05,0.00118978707983534,289860.702522537,15871.2211376066,18944.432750231,-18944.432750231,-1971.83702207501,8212.50909008759,1971.83702207501
12365,0.8,0.825,0.9,all_three,3,moderate,15000,-15000,0.00120680356366397,4.62873777925271e-05,0.00120737204046392,419097.61876608,18131.0776010383,23304.4186997086,-23304.4186997086,2511.21863333688,6075.72233259021,-2511.21863333687
12366,0.8,0.825,0.9,all_three,3,moderate,15000,-20000,0.00122404489209337,6.0148917857875e-05,0.0012251053191465,548334.535009624,20390.93406447,27664.4046491862,-27664.4046491862,6994.27428874878,3938.93557509282,-6994.27428874877
12367,0.8,0.825,0.9,all_three,3,moderate,20000,-10000,0.00157458876135985,3.39934235926735e-05,0.00157473638839506,300322.992534354,19655.0572078543,22352.586367323,-22352.586367323,-5617.81979970794,12374.536625115,5617.81979970794
12368,0.8,0.825,0.9,all_three,3,moderate,20000,-15000,0.00159183008978924,4.78549636580215e-05,0.00159222540787203,429559.908777897,21914.913671286,26712.5723168006,-26712.5723168006,-1134.76414429604,10237.7498676177,1134.76414429606
12369,0.8,0.825,0.9,all_three,3,moderate,20000,-20000,0.00160907141821863,6.17165037233694e-05,0.00160982938728522,558796.825021441,24174.7701347177,31072.5582662782,-31072.5582662782,3348.29151111586,8100.96311012026,-3348.29151111584
12370,0.8,0.825,0.9,all_three,3,moderate,25000,-10000,0.00195961528748511,3.5561009458168e-05,0.001959717290024,310785.282546171,23438.8932781021,25760.739984415,-25760.739984415,-9263.80257734087,16536.5641601425,9263.80257734088
12371,0.8,0.825,0.9,all_three,3,moderate,25000,-15000,0.00197685661591451,4.94225495235159e-05,0.00197714744547379,440022.198789714,25698.7497415337,30120.7259338925,-30120.7259338925,-4780.74692192899,14399.7774026451,4780.74692192899
12372,0.8,0.825,0.9,all_three,3,moderate,25000,-20000,0.0019940979443439,6.32840895888638e-05,0.00199467141043939,569259.115033257,27958.6062049654,34480.7118833701,-34480.7118833701,-297.691266517089,12262.9906451477,297.691266517104
12373,0.8,0.825,0.875,all_three,3,moderate,10000,-10000,0.000806646875287582,3.08748428299119e-05,0.000807024360841645,279496.536082486,12110.4244648684,15559.7433478819,-15559.7433478819,1622.9506132783,3952.78280052813,-1622.9506132783
12374,0.8,0.825,0.875,all_three,3,moderate,10000,-15000,0.000820136483830278,4.47430833548356e-05,0.000821043884029895,408743.959413938,14340.2984058265,19900.0843171781,-19900.0843171781,6056.20922041805,1815.82649741355,-6056.20922041805
12375,0.8,0.825,0.875,all_three,3,moderate,10000,-20000,0.000833626092372974,5.86113238797592e-05,0.000835277612260961,537991.382745391,16570.1723467847,24240.4252864743,-24240.4252864743,10489.4678275578,-321.129805701026,-10489.4678275578
12376,0.8,0.825,0.875,all_three,3,moderate,15000,-10000,0.00119648070438868,3.24440237199442e-05,0.00119670389774506,289997.380792276,15935.7627563445,18999.2740525267,-18999.2740525267,-1998.83268722231,8066.13050390678,1998.83268722231
12377,0.8,0.825,0.875,all_three,3,moderate,15000,-15000,0.00120997031293137,4.63122642448679e-05,0.00121053654126247,419244.804123728,18165.6366973026,23339.6150218229,-23339.6150218229,2434.42591991745,5929.1742007922,-2434.42591991745
12378,0.8,0.825,0.875,all_three,3,moderate,15000,-20000,0.00122345992147407,6.01805047697915e-05,0.00122451954092845,548492.227455181,20395.5106382607,27679.9559911191,-27679.9559911191,6867.68452705719,3792.21789767762,-6867.6845270572
12379,0.8,0.825,0.875,all_three,3,moderate,20000,-10000,0.00158631453348977,3.40132046099765e-05,0.00158646080066453,300498.225502066,19761.1010478205,22438.8047571714,-22438.8047571714,-5620.61598772291,12179.4782072854,5620.61598772291
12380,0.8,0.825,0.875,all_three,3,moderate,20000,-15000,0.00159980414203247,4.78814451349002e-05,0.00160019690327193,429745.648833518,21990.9749887787,26779.1457264676,-26779.1457264676,-1187.35738058315,10042.5219041708,1187.35738058315
12381,0.8,0.825,0.875,all_three,3,moderate,20000,-20000,0.00161329375057516,6.17496856598238e-05,0.00161404872168329,558993.072164971,24220.8489297368,31119.4866957638,-31119.4866957638,3245.9012265566,7905.56560105626,-3245.9012265566
12382,0.8,0.825,0.875,all_three,3,moderate,25000,-10000,0.00197614836259087,3.55823855000088e-05,0.00197624929563369,310999.070211856,23586.4393392966,25878.3354618162,-25878.3354618162,-9242.39928822352,16292.8259106641,9242.39928822352
12383,0.8,0.825,0.875,all_three,3,moderate,25000,-15000,0.00198963797113356,4.94506260249325e-05,0.00198992645442766,440246.493543309,25816.3132802547,30218.6764311124,-30218.6764311124,-4809.14068108377,14155.8696075495,4809.14068108376
12384,0.8,0.825,0.875,all_three,3,moderate,25000,-20000,0.00200312757967626,6.33188665498561e-05,0.002003697631655,569493.916874761,28046.1872212129,34559.0174004086,-34559.0174004086,-375.882073944005,12018.9133044349,375.882073944009
12385,0.8,0.825,0.85,all_three,3,moderate,10000,-10000,0.000808785282185754,3.08914945456012e-05,0.000809161262410524,279595.142331974,12133.7146990359,15583.4168767689,-15583.4168767689,1571.69142156365,3854.55984575894,-1571.69142156366
12386,0.8,0.825,0.85,all_three,3,moderate,10000,-15000,0.000818355563314174,4.47665237825434e-05,0.000819263832233662,408852.463598939,14332.2027120645,19903.1065774941,-19903.1065774941,5953.74955604901,1718.44026649057,-5953.74955604901
12387,0.8,0.825,0.85,all_three,3,moderate,10000,-20000,0.000827925844442595,5.86415530194855e-05,0.000829586799811999,538109.784865904,16530.690725093,24222.7962782193,-24222.7962782193,10335.8076905343,-417.679312777787,-10335.8076905343
12388,0.8,0.825,0.85,all_three,3,moderate,15000,-10000,0.00120360764215021,3.24622125814596e-05,0.0012038291650945,290135.392230996,16002.0840355254,19055.4356144282,-19055.4356144283,-2024.52100213987,7917.95934790677,2024.52100213987
12389,0.8,0.825,0.85,all_three,3,moderate,15000,-15000,0.00121317792327863,4.63372418184018e-05,0.00121374189361579,419392.713497961,18200.5720485539,23375.1253151534,-23375.1253151534,2357.53713234549,5781.83976863841,-2357.53713234548
12390,0.8,0.825,0.85,all_three,3,moderate,15000,-20000,0.00122274820440705,6.02122710553439e-05,0.00122380711850344,548650.034764926,20399.0600615824,27694.8150158786,-27694.8150158786,6739.59526683084,3645.72018937004,-6739.59526683083
12391,0.8,0.825,0.85,all_three,3,moderate,20000,-10000,0.00159843000211467,3.4032930617318e-05,0.00159857489503762,300675.642130018,19870.4533720148,22527.4543520875,-22527.4543520875,-5620.73342584337,11981.3588500546,5620.73342584338
12392,0.8,0.825,0.85,all_three,3,moderate,20000,-15000,0.00160800028324309,4.79079598542602e-05,0.00160839045881154,429932.963396983,22068.9413850433,26847.1440528127,-26847.1440528127,-1238.67529135802,9845.23927078623,1238.67529135804
12393,0.8,0.825,0.85,all_three,3,moderate,20000,-20000,0.00161757056437151,6.17829890912023e-05,0.00161832252482105,559190.284663948,24267.4293980719,31166.8337535379,-31166.8337535379,3143.38284312731,7709.11969151787,-3143.38284312731
12394,0.8,0.825,0.85,all_three,3,moderate,25000,-10000,0.00199325236207912,3.56036486531764e-05,0.00199335221612314,311215.892029041,23738.8227085042,25999.4730897468,-25999.4730897468,-9216.9458495469,16044.7583522024,9216.94584954691
12395,0.8,0.825,0.85,all_three,3,moderate,25000,-15000,0.00200282264320755,4.94786778901186e-05,0.00200310875337313,440473.213296006,25937.3107215327,30319.162790472,-30319.162790472,-4834.88771506157,13908.6387729341,4834.88771506156
12396,0.8,0.825,0.85,all_three,3,moderate,25000,-20000,0.00201239292433597,6.33537071270608e-05,0.00201295952556249,569730.534562971,28135.7987345613,34638.8524911972,-34638.8524911972,-452.82958057621,11772.5191936657,452.82958057621
12397,0.8,0.825,0.825,all_three,3,moderate,10000,-10000,0.000810952240239931,3.09082069280948e-05,0.000811326708388505,279694.239135246,12157.2669269336,15607.3079588189,-15607.3079588189,1520.37678239227,3755.80189663998,-1520.37678239227
12398,0.8,0.825,0.825,all_three,3,moderate,10000,-15000,0.000816425189015306,4.47901174101127e-05,0.000817334490127746,408960.805295982,14322.8781856478,19905.2769504749,-19905.2769504749,5849.74860496768,1621.59346884515,-5849.74860496768
12399,0.8,0.825,0.825,all_three,3,moderate,10000,-20000,0.000821898137790682,5.86720278921306e-05,0.000823569308772879,538227.371456719,16488.4894443621,24203.2459421308,-24203.2459421308,10179.1204275431,-512.614958949687,-10179.1204275431
12400,0.8,0.825,0.825,all_three,3,moderate,15000,-10000,0.00121095541158452,3.24803999101243e-05,0.00121117524398986,290274.792542132,16070.2891316861,19112.9929465723,-19112.9929465724,-2048.806648987,7767.9112727548,2048.806648987
12401,0.8,0.825,0.825,all_three,3,moderate,15000,-15000,0.0012164283603599,4.63623103921422e-05,0.00121699006258276,419541.358702868,18235.9003904003,23410.9619382283,-23410.9619382283,2280.56517358841,5633.70284495997,-2280.56517358841
12402,0.8,0.825,0.825,all_three,3,moderate,15000,-20000,0.00122190130913527,6.02442208741601e-05,0.00122295962721133,548807.924863605,20401.5116491146,27708.9309298843,-27708.9309298843,6609.93699616381,3499.49441716514,-6609.93699616381
12403,0.8,0.825,0.825,all_three,3,moderate,20000,-10000,0.00161095858292911,3.40525928921538e-05,0.00161110208655947,300855.345949018,19983.3113364386,22618.6779343258,-22618.6779343258,-5617.99008036627,11780.0206488696,5617.99008036627
12404,0.8,0.825,0.825,all_three,3,moderate,20000,-15000,0.00161643153170449,4.79345033741717e-05,0.00161681909125634,430121.912109754,22148.9225951529,26916.6469259818,-26916.6469259818,-1288.61825779086,9645.81222107479,1288.61825779086
12405,0.8,0.825,0.825,all_three,3,moderate,20000,-20000,0.00162190448047986,6.18164138561896e-05,0.00162265341677701,559388.478270491,24314.5338538671,31214.6159176378,-31214.6159176378,3040.75356478454,7511.60379327996,-3040.75356478455
12406,0.8,0.825,0.825,all_three,3,moderate,25000,-10000,0.0020109617542737,3.56247858741833e-05,0.00201106051941051,311435.899355904,23896.3335411911,26124.3629220793,-26124.3629220793,-9187.17351174555,15792.1300249845,9187.17351174555
12407,0.8,0.825,0.825,all_three,3,moderate,25000,-15000,0.00201643470304908,4.95066963562012e-05,0.00201671841193306,440702.465516641,26061.9447999054,30422.3319137353,-30422.3319137353,-4857.80168917014,13657.9215971896,4857.80168917014
12408,0.8,0.825,0.825,all_three,3,moderate,25000,-20000,0.00202190765182445,6.33886068382191e-05,0.00202247076367505,569969.031677377,28227.5560586196,34720.3009053912,-34720.3009053912,-528.429866594735,11523.7131693948,528.429866594732
12409,0.8,0.825,0.8,all_three,3,moderate,10000,-10000,0.00081314916634257,3.09249798579067e-05,0.000813522115238924,279793.834843276,12181.0932022277,15631.4254826954,-15631.4254826954,1469.01612211526,3656.49743719225,-1469.01612211525
12410,0.8,0.825,0.8,all_three,3,moderate,10000,-15000,0.000814335510665248,4.48138687467956e-05,0.000815246019973396,409068.945244478,14312.2421434866,19906.5358838981,-19906.5358838981,5744.12652331793,1525.34849593338,-5744.12652331792
12411,0.8,0.825,0.8,all_three,3,moderate,10000,-20000,0.000815521854987926,5.87027576356845e-05,0.000817204094138639,538344.055645681,16443.3910847455,24181.6462851008,-24181.6462851008,10019.2369245206,-605.800445325494,-10019.2369245206
12412,0.8,0.825,0.8,all_three,3,moderate,15000,-10000,0.00121853740519118,3.24985808979712e-05,0.00121875552590764,290415.641863711,16140.4908620827,19172.0278228405,-19172.0278228405,-2071.58621802979,7615.89509704725,2071.58621802979
12413,0.8,0.825,0.8,all_three,3,moderate,15000,-15000,0.00121972374951385,4.63874697868601e-05,0.00122028317285839,419690.752264913,18271.6398033416,23447.1382240431,-23447.1382240431,2203.52418317289,5484.74615578838,-2203.52418317288
12414,0.8,0.825,0.8,all_three,3,moderate,15000,-20000,0.00122091009383653,6.02763586757489e-05,0.00122196793300278,548965.862666116,20402.7887446005,27722.2486252458,-27722.2486252458,6478.63458437555,3353.59721452951,-6478.63458437554
12415,0.8,0.825,0.8,all_three,3,moderate,20000,-10000,0.00162392564403978,3.40721819380356e-05,0.00162406774264869,301037.448884146,20099.8885219377,22712.6301629855,-22712.6301629855,-5612.18855817483,11575.2927569022,5612.18855817483
12416,0.8,0.825,0.8,all_three,3,moderate,20000,-15000,0.00162511198836246,4.79610708269245e-05,0.00162549689992759,430312.559285349,22231.0374631966,26987.7405641882,-26987.7405641882,-1337.07815697215,9444.14381564337,1337.07815697216
12417,0.8,0.825,0.8,all_three,3,moderate,20000,-20000,0.00162629833268514,6.18499597158134e-05,0.00162704423047785,559587.669686551,24362.1864044555,31262.8509653908,-31262.8509653908,2938.03224423051,7312.9948743845,-2938.03224423051
12418,0.8,0.825,0.8,all_three,3,moderate,25000,-10000,0.00202931388288839,3.56457829781001e-05,0.00202941154878148,311659.255904581,24059.2861817927,26253.2325031305,-26253.2325031305,-9152.79089831988,15534.6904167572,9152.79089831987
